reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c7c17722-cfa7-44c9-b9ac-00f3cb341d6e,Nadeem Khan,https://play-lh.googleusercontent.com/a/ACg8ocL8zCf3a03xZhrsH2wmeF8vVjjLPBtFfUVuK9NqHCK_eFsZ5A=mo,very bad experience I am using HBL from last 10year I did not face any issue. recently I open account in Bank AL Habib Every second day or on same day my account become looked in this week I call them almost 5time for activation. soon I will close my account.. not recommend the net banking to anyone,1,0,,2025-07-02 07:30:42,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:17:00,
559a0a97-e62a-4ae8-8943-41fd4d908c34,Babar Rb,https://play-lh.googleusercontent.com/a-/ALV-UjXbGKy6nLqdoaeUhdFggyhlZs9vabu121ivg1wwxkM2lPOo-ltXoA,nice app for Android users,5,0,1.0.58,2025-07-02 00:16:18,"Greetings,
Thank you for the valuable feedback.
",2025-07-10 12:11:47,1.0.58
4ebf62f4-fa53-4a90-a8b3-7df08afa828e,Talha Sheikh,https://play-lh.googleusercontent.com/a-/ALV-UjUkHo8OMOYpMezioHYyw94l4Zoh8mAiSH_86xtpGXYozr25dCb6wg,fast service..bank all Habib,5,0,1.0.58,2025-07-02 00:05:03,"Greetings,
Thank you for the valuable feedback.
",2025-07-10 12:11:59,1.0.58
341837ad-02d6-4334-a900-f2b14af6c13f,Mrb Bangash,https://play-lh.googleusercontent.com/a-/ALV-UjXKvPnJJjkZyLS7u_cewtp4OIDXJZxwepBII8WhGL8_yYIYhkBB,good,5,0,1.0.58,2025-07-01 21:53:07,"Greetings,
Thank you for the valuable feedback.
",2025-07-10 12:11:53,1.0.58
4671dcb2-8e25-4d61-aeb8-88f2f0900002,Raheel Essa,https://play-lh.googleusercontent.com/a-/ALV-UjXEcptgQlRcNA3lPLTno-y_VclHYQ9PM6V7m9WD_okfPEOMIEBK,Error 404 haha wth. Still sucks in 2025. Haha can't even log in with new update,1,1,1.0.58,2025-07-01 17:31:37,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:16:45,1.0.58
3f2c6008-2e98-41fd-88b0-27a1720b6e34,MIRZA POWER TOOLS,https://play-lh.googleusercontent.com/a-/ALV-UjU7GRshtmmnvVEHfLwj90qW74syBh2fQYFgVdjSyYKPTorLQcRS3A,very disappointed this mobile app when we need to use this app that time it's not working network problem user id or password problem i put the details which is correct but again same problems using this app very long time but this issue is not resolved very bad experience,1,0,1.0.58,2025-07-01 15:09:38,"Greetings, Sorry for the inconvenience. Please call the helpline to reset the password. 021-111-014-014

",2025-07-10 12:16:26,1.0.58
7191405d-0b8b-4353-8fee-e2115b6fde0a,Zahra Rehman,https://play-lh.googleusercontent.com/a/ACg8ocKfnBjopSVl9UffgIlYurlxePgLptE0fCB_lk9UYv4NhF0Vaw=mo,after so many attempts I am still not able to update my password...I really need to us this app but I am stuck with the password,2,0,,2025-07-01 14:47:10,"Greetings,
Sorry for the inconvenience. Please call the helpline to reset the password.
021-111-014-014",2025-07-10 12:16:00,
96a98be9-07ad-49f3-91a6-2c869ee175bf,Maryam Raza,https://play-lh.googleusercontent.com/a/ACg8ocLmar4k9aO_dEubhRYg3lbgeBir1JXoZxh8sYWdFWkUkYWf9g=mo,"v bad experience.i am very disappointed.even I have go to the Branch 5,6 times for help they asked now go home and start but I always failed. now I want to change the for reason.i can't afford to go bank daily or repeatly.",1,0,1.0.58,2025-07-01 14:43:34,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:15:05,1.0.58
ec896bb2-9cec-4e6d-befa-10335284b4d0,Ali Abbas,https://play-lh.googleusercontent.com/a/ACg8ocIapnMia9KTsqMqacdYKAOGrVrCB8Lm_JWNjK6d2Mv1DrH1hw=mo,"I wish I could give it a zero it just has random issues all the time and most of time, just doesn't work. Right now I am tried to login with my user name and password and it prompted wrong username or password so tried to login using my laptop and it said i need to have a 2 hour cool down timer after which I could login that's insane! but after half an hour i tried to login again using same laptop it just reset timer to next 2 hours so there seems no way I login into my account .",1,0,,2025-07-01 13:34:36,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:14:58,
5b3a121c-fdcc-4d93-b47e-ad131ebe195a,Ayesha Saleem,https://play-lh.googleusercontent.com/a/ACg8ocJLFm6uhlVbGdZMHFe4Ps9yL8Rup5M1-cUO8-nQk1VIFdX5lA=mo,i have been trying since yesterday to login to my account via mobile app and couldn't do so. The app is too slow and always glitches. please resolve the issue all my transactions are pending I have to transfer money to many people.,2,1,1.0.58,2025-07-01 13:26:57,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:14:51,1.0.58
14ddc543-6e74-4ebe-977c-65b75a03dfa4,Nasreen Anjum,https://play-lh.googleusercontent.com/a-/ALV-UjXP5ElVv6Xjr3_Y8hDf2g2W_lflPFLlpsG2l6fQjHS5lUBcwlk-mQ,very bad app.,1,0,1.0.58,2025-07-01 13:05:54,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:20:22,1.0.58
11e58c2d-d192-4c4a-a03e-8fe3690870d1,Varda Tarek,https://play-lh.googleusercontent.com/a/ACg8ocKhhD0PitOEjjZMPONhIZQlA8WUYYGB1At0zIWEJW3BOEINig=mo,why all of a sudden I cannot login using touch/ biometric. There is literally no option for this available.,1,0,1.0.58,2025-07-01 11:39:19,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:14:36,1.0.58
17434e4d-ed33-48da-b5ab-40fc6ea9166c,Liaqat Ali,https://play-lh.googleusercontent.com/a-/ALV-UjVZt4JySxXreRnukLMKiqcYjTmpZrkpYPCqWHtkJ1v1fV56NzCk,"Assalamualaikum I'm facing an issue in Al Habib mobile app , as I forgot the password of my account, when I tried to reset it then due the the app's technical issues it didn't fix. Now when I try again I get a message that your account has been locked. I'm really frustrated with the issue I hope it will get resolved as soon as possiblr",1,0,1.0.58,2025-07-01 10:12:47,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:14:16,1.0.58
681db4ff-ab04-46c1-9d09-184d580a7c17,Syeda Fatima,https://play-lh.googleusercontent.com/a/ACg8ocJXWkcD2U36dF4TueO6tlvhPPkxQx-WT-ItT0PZYEcbiGyjNg=mo,Kiya ghatia app hy install he nhai hoti jahalat lagain hue,1,0,,2025-07-01 06:41:03,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:13:59,
c8ca67ce-a322-48c1-bb44-8daeb59db6c5,Suny Ch,https://play-lh.googleusercontent.com/a-/ALV-UjXvd32oXEv16iWFjG0OsgKVBvSoDNJ2wgBRB83Ei7PU2RtUIBo,So irretating bad 👎 experience fazooool tareeeeen app,1,0,1.0.58,2025-06-30 22:42:21,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:14:05,1.0.58
7b58f853-f65d-4c9d-ae68-95ac66aba51e,mehtab hussain,https://play-lh.googleusercontent.com/a/ACg8ocLkkqXabDgsqOAOdYAhHJojs9plAxExlj4b0_yM4MoEztqrPA=mo,nice 👍🏻,3,0,,2025-06-30 11:18:31,"Greetings,
Thank you for the valuable feedback.
",2025-07-10 12:12:40,
61346d71-fc1f-4119-aac4-5f0265d259f8,Muhammad Ishaq,https://play-lh.googleusercontent.com/a-/ALV-UjVdFUNpm-lpC_b-aegMvUr0MMkMoNtXcmi4kJB_LFqsxKqUeryJ,please add electricity bill fresco company all other company add but fresco is not show,3,0,1.0.58,2025-06-30 08:24:10,,,1.0.58
945637c1-4a47-42a7-bf74-51834a7e4284,Tariq Mahmood,https://play-lh.googleusercontent.com/a-/ALV-UjViRevpjJT09nzlFKWJYY8iyNrab0eOSbSh2H5tkmVp7kXH-0TR,"One of the worst applications. if your finger doesn't match by mistake while login, then it will lock your account forever.",1,1,1.0.58,2025-06-30 04:56:57,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:13:39,1.0.58
b451629b-4733-4dc7-bee5-49650a30d5c8,Shahzaib Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjV7OixwYU0bU8mSaJrUJGyNRljPtiUzYCHrGpdIfoZ2mmG_H6tj,This app is good but you should introduce mobile easyload in this app.,5,9,1.0.58,2025-06-29 21:25:23,It is available on our mobile app. Please check our website for details.,2025-06-10 10:22:34,1.0.58
b93a77a0-5aa9-4c2c-8d30-40012763ef1f,Zeeshan Shani,https://play-lh.googleusercontent.com/a-/ALV-UjUkDBuOoOIdsuFr9vaI7bakJ_lQdcUYX0djXl9P2c-Mal33upU,very good service,5,0,1.0.58,2025-06-29 19:59:28,"Greetings,
Thank you for the valuable feedback.
",2025-07-10 12:13:19,1.0.58
d470264b-bb64-4878-8bdd-2e8fed269d6a,Hassan Mahmood,https://play-lh.googleusercontent.com/a-/ALV-UjUsI_WkB-snkgtzs22BxGucJcQOA9rd99ful096sVbFlroaz-k,Takes too much time when loading and on entering valid credentials it keeps giving Error popup with no proper message.,3,0,1.0.58,2025-06-29 16:46:10,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:21:12,1.0.58
244c11b0-c00b-4f7f-8f20-70168925852a,Saima Amir,https://play-lh.googleusercontent.com/a/ACg8ocI0OjBgoeSIEhC0PWxntAwFz6SO2Uzd8Yhga9_qKaEKXsiqUQ=mo,gud,5,0,,2025-06-29 14:47:38,"Greetings, Thank you for sharing your feedback. We truly value your thoughts and suggestions.

",2025-07-10 12:28:34,
34384c57-6d4d-4926-bb7b-910e66fd6d87,asfar rizvi,https://play-lh.googleusercontent.com/a-/ALV-UjVqq1daMA5-LzdOnECTUMGYd-APjwJbPxcL-QR_hhOl_jlw4OQ,3rd class service,2,0,,2025-06-28 21:15:26,"Greetings,
Thank you for getting in touch. Please elaborate on your issue so we may assist you.

",2025-07-10 12:29:05,
feb3d3e7-555d-4bf7-9cb0-afc37995e2dc,Basil Gilani,https://play-lh.googleusercontent.com/a/ACg8ocIxBiHukdrOqnH5wK-0v1szrNHNlwy5TXIb-4gEt745-RkjUg=mo,such a basic app. there's not even an option to figure out what type of discounts the card provides,2,0,,2025-06-28 20:55:15,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:21:31,
fffefa4a-b4d0-4ab9-aee7-d841000f152a,Abdull bari,https://play-lh.googleusercontent.com/a/ACg8ocLElF8qWnXBxq0br_guST844Z1oNrx6ctyD_j_pcD65T36jig=mo,worst app😐🫩,1,0,1.0.58,2025-06-28 19:20:09,"Greetings,
Thank you for getting in touch. Please elaborate on your issue so we may assist you.

",2025-07-10 12:29:13,1.0.58
c99cf67d-5ed6-4143-bc6d-aa7abcf78fa8,Sumeera Humayun,https://play-lh.googleusercontent.com/a/ACg8ocKTnmplOF4xyWMRrrPHvHGSUhI4yjBHYuztlUX7Mw46EdFtQA=mo,always a problem while doing online,1,0,1.0.58,2025-06-28 14:07:04,"Greetings,
Thank you for getting in touch. Please elaborate on your issue so we may assist you.

",2025-07-10 12:29:25,1.0.58
d1a23672-e806-49e8-be5c-646e9ca6f0fc,Abdul Muiez,https://play-lh.googleusercontent.com/a-/ALV-UjUGG0el39muubrRDyI1wGw1tshqA2jZDNSKNwPbDXwxtNsQNRQ,bht hi fazool app hai login hi nhi hta shi pasword enter kro tb b invalid user name or pasword likha ata hai,1,0,,2025-06-28 13:28:32,,,
c4cbcd45-ec8d-421d-a023-16c851dbab2c,Shayan Anwar,https://play-lh.googleusercontent.com/a/ACg8ocK03gILgc4uigmzFoCqx_nY-pifvJRII_Zk7Ds5UYxPV9g66Wc=mo,pesco bill error why? 👎,1,0,1.0.58,2025-06-28 00:01:09,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:21:42,1.0.58
bcb78485-846a-473e-824e-aee4c3e59bc6,Muhammad Danish,https://play-lh.googleusercontent.com/a-/ALV-UjXHzGptKgFL4SLXeDn1tT83SVvhnZUH706wudRZR6Vni0L90rnr,3rd class application & system. annual charges of this bank are more than HBL & meezan bank.,1,0,1.0.58,2025-06-27 21:49:16,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:21:56,1.0.58
d3cb8ab8-8e14-4136-9c3c-58577f7094e8,Suhaib Mughal,https://play-lh.googleusercontent.com/a/ACg8ocLwx78FAN8jm7slyyeRQZ7Wm9Et-NSdrj92dLn78iBJ04Q5aw=mo,good 👍👍👍😊😊😊,5,0,1.0.58,2025-06-27 20:15:06,"Greetings, Thank you for sharing your feedback. We truly value your thoughts and suggestions.

",2025-07-10 12:28:09,1.0.58
fdcdc251-b085-4bf5-8042-2176bd47913b,bead beauty 2024,https://play-lh.googleusercontent.com/a/ACg8ocJEsWHUTFQa4zfsHJGEltrqqZaLZwtK77O7TeixchughjLZWQ4=mo,"Sir,al Habib Bank application is not working anymore, there is an error, what could be the problem, please guide me",5,0,1.0.58,2025-06-27 18:54:39,"
Greetings,
Sorry for the inconvenience caused. Please clear your device cache and check again.
",2025-07-10 12:29:59,1.0.58
a5c54e86-e8a5-40e8-bccf-23b7e28a7f21,Rahul kumar,https://play-lh.googleusercontent.com/a/ACg8ocJ-t5mVQXDUwvOCU7gcbO2MExpyO51s7jIS3q4TGjuTFHkTYQ=mo,so poor !!! app not working properly not showing account balance and showing error and cannot transfer money again showing error just terrible app!!! worst banking app;!!!,1,0,1.0.58,2025-06-27 17:32:41,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:22:08,1.0.58
45a13e8d-0052-4107-ab2f-7e104d43605b,Ziddi Zaildar,https://play-lh.googleusercontent.com/a/ACg8ocJ7zdRB1wTntBCZdPRIu4euWpx2rAFcdN7-zh-doQjTHbLPvg=mo,very nice application,5,0,1.0.58,2025-06-27 16:24:32,"Greetings, Thank you for sharing your feedback. We truly value your thoughts and suggestions.

",2025-07-10 12:27:43,1.0.58
8a1eaa82-7399-4e32-b819-9dcfec317288,Hiba Zeeshan,https://play-lh.googleusercontent.com/a/ACg8ocJQC1icNtWLU2MiKRWFHeBos8oOQ4FX2MwUld4K_o_zIe_VKA=mo,Why app is not working in vivo phone please solve this i am trying from 5 days,1,0,1.0.58,2025-06-27 13:24:18,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:22:18,1.0.58
c64f0f01-3ab9-41a4-889d-ec0b4f943ce9,Hassan Shah,https://play-lh.googleusercontent.com/a-/ALV-UjXkDsAq_QMZhBO5HJneqK1Zp_ZVhPbfx--Ov1YfOF-HVM-5zPq8,my app not opening facing error I updated still facing problems,1,0,1.0.58,2025-06-27 12:47:06,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:22:32,1.0.58
219115a1-be86-4992-94d6-64cefc237921,Azhar Nasir,https://play-lh.googleusercontent.com/a-/ALV-UjX2S4pyVFsXQ9uL62O_DoXLCrP56vY10ZtcGy09tDyERUpwZAzh,"often stuck in the login screen, too many glitches",1,0,1.0.58,2025-06-27 10:36:39,Please reinstall your mobile app and check again.,2025-07-10 12:23:01,1.0.58
cd486ee0-8682-47cf-8641-118d34f7dc1b,waleed khalid,https://play-lh.googleusercontent.com/a-/ALV-UjU5DOXI5ExUSM15I3rids4BOusWtc7fofDuLFpxpHv7p1wjg9w,worst app ever .. takes 5 minutes just to login and each step is slower than before keeps giving error without reason,1,0,1.0.58,2025-06-27 00:44:32,"Please clear your device cache and check again.
",2025-07-10 12:23:44,1.0.58
08ea83c2-7f55-480b-b8d9-2c3942747683,Talal Khichi,https://play-lh.googleusercontent.com/a/ACg8ocL_onmZl5BlLwIBtLH1uhz5tDNLHf6Y6BUnN3_7se4_xvJqRw=mo,good pa rformce,5,0,1.0.58,2025-06-26 19:57:21,"Greetings,
Thank you for sharing your feedback. We truly value your thoughts and suggestions.

",2025-07-10 12:27:31,1.0.58
ce656fc4-83aa-4298-8aac-a32e76477f25,Xarfsha khan saif,https://play-lh.googleusercontent.com/a-/ALV-UjWaCMEKvlLr5HWBLGsm_0ArlQ0JehPCNx2hKSsQYvoykEcbwqKk,stestem not working,1,0,1.0.58,2025-06-26 19:01:47,"Greetings,
Sorry for the inconvenience. Please elaborate on your issue so we may assist you.",2025-07-10 12:24:28,1.0.58
e3383592-2147-4fa5-ac54-8941fd9a6275,Malik Akhtar,https://play-lh.googleusercontent.com/a/ACg8ocIiGmvBudG1jrUJETdJKxMb-0bJBZH4pAJTgN793QErO4Bxpw=mo,I am facing problem login app bank al habib.,1,0,1.0.58,2025-06-26 10:34:12,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.

",2025-07-10 12:24:48,1.0.58
0a397302-52bc-4448-a69f-78be26112fee,Manzar Bangash,https://play-lh.googleusercontent.com/a/ACg8ocI3CHBBnovlLOrclZogisXlUxGzrPgGJ4C7UHLGe3oKnKTihQ=mo,excellent app,5,0,1.0.58,2025-06-25 23:26:15,"Greetings,
Thank you for sharing your feedback. We truly value your thoughts and suggestions.

",2025-07-10 12:27:15,1.0.58
83ba406a-8cfd-4dbc-99a1-0fe23bf1e570,Muhammad Faisal,https://play-lh.googleusercontent.com/a-/ALV-UjWyLthUvVGwU4QCoCWRznVDiiD1L3ETplRNdlobR5WTk9HUdOHt,not able to login with the new mobile as nothing happened when I clicked on the perform biometric button ..,1,0,1.0.58,2025-06-25 18:40:53,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:25:00,1.0.58
ce8da10b-9d1b-47a4-82ec-56bb5e47cb1e,Farhan Shaikh,https://play-lh.googleusercontent.com/a/ACg8ocLEdX5g5G-Nri7TjLVkP_DNo8F88ENDSykYubp9KmuTSK2u6f0=mo,Love this Application,5,0,1.0.58,2025-06-25 15:50:34,"Greetings,

Thank you for sharing your feedback. We truly value your thoughts and suggestions.

",2025-07-10 12:27:04,1.0.58
6b79bb93-48c5-48fc-8636-ca6b9ce09297,Anas Maqsood,https://play-lh.googleusercontent.com/a-/ALV-UjXnRJ6J8XGrQzOfKt03GpQPPZv33nPTfWOOiB9Km6Um-dEiol0u,What's wrong with the app since a day When i try to login the app it shows a pop up message and crashes I'm facing this problem and unable to do or receive transaction Plz solve this glitch of app. I have reinstalled apps many times but it is also not working,1,0,1.0.58,2025-06-24 18:44:31,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-07-10 12:30:35,1.0.58
ce25468c-87f4-4405-8551-b3d259892391,Talha Khan,https://play-lh.googleusercontent.com/a/ACg8ocJ3WLxNl060HcW989Yg4sveANM7gwG5IO01YkkZQG75eWrPrw=mo,good app,5,0,1.0.58,2025-06-24 15:10:16,"Greetings,
Thank you for sharing your feedback. We truly value your thoughts.
",2025-07-10 12:32:03,1.0.58
dae2d91b-7881-4c04-aac7-5101dbab9c7b,Omer mirza,https://play-lh.googleusercontent.com/a-/ALV-UjUMCvkWeyxESH9EK7bmI_w3pNb7ICTWlyL2yjjBr0XP1FL8mPYj,"cleared cache, reinstalled and after few hours , application was working. Thanks",4,0,1.0.58,2025-06-24 12:34:10,"Greetings,
Thank you for the valuable feedback. Please reinstall your mobile app and check again.",2025-06-24 12:27:41,1.0.58
e8102959-72d3-40e1-973e-191d352e64f5,Arshad hassan,https://play-lh.googleusercontent.com/a/ACg8ocJhElSoGnp1R-aLZfhkda8rznj0fgRYGUSV-CHSIeYI8J703A=mo,"When I open the app, it prompts me to update. I click on the ""Update"" button, which takes me to the Google Play Store, but there is no update available—only the ""Uninstall"" and ""Open"" options are shown. When I click ""Open"" from the Play Store, the app launches again but shows the same update prompt. Unfortunately, there's no option to dismiss or skip the update popup, so I’m stuck in a loop and unable to use the app at all. -- Thanks to Bank Al Habib — the issue was resolved the very next day.",1,20,1.0.58,2025-06-24 11:55:21,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-06-24 11:52:12,1.0.58
c39b947f-d948-45ef-84d6-03309fc0af25,Ismail Jutt,https://play-lh.googleusercontent.com/a-/ALV-UjVpn9MtW8lKQIw3U1GxO8BfuwT23khHtWhXscSuLrDoMLqWSRtG,good app,5,0,1.0.57,2025-06-23 18:54:37,We sincerely appreciate your feedback and thank you for sharing it with us.,2025-06-24 12:41:08,1.0.57
48e2c4af-f74e-4868-8299-45cb89193e11,Hamza Wahab,https://play-lh.googleusercontent.com/a/ACg8ocJA3er0kyogXbcd5k5LvCf-Girunu_lch-v9tAZCMUHqVUcGA=mo,"I'm extremely disappointed with the service at Bank Al Habib. Despite lodging two complaints, my issue remains unresolved. Unfortunately, and I'm still waiting for a response.",1,0,,2025-06-23 15:42:50,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-06-24 12:41:23,
ed02f64e-75be-407d-9593-afda79e8e8ff,Fanny videos comedy Muhmmad ishaq 2262,https://play-lh.googleusercontent.com/a-/ALV-UjVFcz1U2sFDal9RlmT9JG32eKZTyrB9yTIw7IMuxIXV48a1HaeDFw,nice,5,0,1.0.58,2025-06-23 13:58:43,We sincerely appreciate your feedback and thank you for sharing it with us,2025-06-24 12:41:36,1.0.58
0f0ba7d3-6a28-42a0-93d8-569bfc776a35,love ak,https://play-lh.googleusercontent.com/a-/ALV-UjWCpwu4iLMlfT39wBC8sq5olwpvdWwaXoXkHOYGFkM9YL0ChzPC,Asalamo Alikam. kindly electricity bill mai fesco bill ka bi option ker dain. thanks,5,0,1.0.58,2025-06-23 13:37:51,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-06-24 12:41:53,1.0.58
49002089-c578-4b68-b4d6-cc3a739444a3,Irfan Afridi174,https://play-lh.googleusercontent.com/a-/ALV-UjU6unRuo0a8_cTJGBE51CyJgpRyFq3pZ0H-fmH6QhR2IiB-uxui,Al Habib App so good,5,0,,2025-06-23 13:22:55,We sincerely appreciate your feedback and thank you for sharing it with us,2025-06-24 12:42:04,
586e58f6-aa57-426c-8e57-c08ec7c6db33,Mubashir Orakzai,https://play-lh.googleusercontent.com/a-/ALV-UjXAOPkf56YCcmkH9hBnBwnXjRXHBtbxq2gNCnPYaUZu43H884I,This third-class app always has account lock issues. It's extremely irritating and frustrating to use.,1,0,1.0.58,2025-06-23 13:01:16,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-06-24 12:42:18,1.0.58
b57c34a6-de66-4d23-930a-4c074c4e00d0,sabeen Anjum,https://play-lh.googleusercontent.com/a/ACg8ocIATcnb-CL_L5X17mC0e_igNhwHbHcvt20XBYbkyG3rGsBF_A=mo,very poor services. every process ask for pin. and you don't get otp for long time just to login the app. very very bad services.,1,0,1.0.58,2025-06-23 00:05:23,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-06-24 12:42:27,1.0.58
6d257906-14e5-4ce9-8f4c-6d738ff8631d,Shabi Malik,https://play-lh.googleusercontent.com/a/ACg8ocJ8jdHM9D-w9GYkVViq6Bt3PQ2-SSylyrYEKF8kjOmMgb5RBA=mo,bad service. OTP to lait received,1,0,1.0.58,2025-06-22 22:48:31,"Greetings,

We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns.

For further assistance, call 021-111-014-014.
",2025-06-24 12:42:22,1.0.58
d360bc2b-1845-4a8d-94e2-550635a58534,Ehsan Soomro,https://play-lh.googleusercontent.com/a-/ALV-UjVqYqGsX5c5HYiZamcU4L0RV57y3LGdkxrmlkzV2udnTGszHns,Alhamdulillah nothing doesn't get work when needed most. having transaction issues 7 out of 10 times. you guys just built it thinking it's 2001,1,0,1.0.58,2025-06-22 02:18:41,,,1.0.58
3e52d121-aede-4aab-ae7d-59dcaeeda561,Waseem Akram,https://play-lh.googleusercontent.com/a-/ALV-UjVq3-ndPDIiBPyAg4xgJZSoLgda6MDQ6JJz9irctizgNFXA1R4,ok,5,0,1.0.58,2025-06-21 21:54:53,,,1.0.58
0e1b0418-def7-4756-8a3d-dfbe398a32e6,umar farooq,https://play-lh.googleusercontent.com/a/ACg8ocJXTEMn8rwwLAzeZg2Rla11TzossNX_UrMpmzHix6uciHPjI2w=mo,"Bad bad experience.. outdated application slow and poor, helpline staff and banking staff are not cooperative..",1,0,1.0.58,2025-06-21 13:27:50,"Greetings, We apologize for the inconvenience. Please email detailed information to feedback@bankalhabib.com or contact us via our official Facebook page. Our team will promptly investigate and address your concerns. For further assistance, call 021-111-014-014.

",2025-06-24 12:39:50,1.0.58
5141482f-f286-4712-b7bc-cfb90397d102,Caesium.55 The Great.,https://play-lh.googleusercontent.com/a-/ALV-UjXIEq3P3F6YG7GTTn31F-zafXzn3K1MndxA_vBl0hwM87dFs79m,Pathetic experience. Tried to login again and again for almost a week but of no use. Pathetic!,1,0,1.0.58,2025-06-20 16:11:51,,,1.0.58
